form_key;form_id;form_version;form_label;urn;type;element_label;mandatory;repeatable;position
227_2_Previous treatments;227;2;Previous treatments;urn:osse-11:dataelement:185:1;dataelement;17. Insulin;True;False;27
227_2_Previous treatments;227;2;Previous treatments;urn:osse-11:record:44:1;record;18. Oral antidiabetics;True;False;28
227_2_Previous treatments;227;2;Previous treatments;urn:osse-11:dataelement:188:1;dataelement;19. Statins;True;False;29
227_2_Previous treatments;227;2;Previous treatments;urn:osse-11:record:45:1;record;20. Non-bariatric surgery;True;False;30
227_2_Previous treatments;227;2;Previous treatments;urn:osse-11:record:46:1;record;21. ICU admission;True;False;31
227_2_Previous treatments;227;2;Previous treatments;urn:osse-11:dataelement:193:1;dataelement;Any drug with potential hepatotoxic effect;True;False;33
227_2_Previous treatments;227;2;Previous treatments;urn:osse-11:dataelement:195:1;dataelement;Drug with potential hepatotoxic effect;False;True;34
227_2_Previous treatments;227;2;Previous treatments;urn:osse-11:dataelement:194:1;dataelement;Any drug with potential adverse effect;True;False;36
227_2_Previous treatments;227;2;Previous treatments;urn:osse-11:dataelement:196:1;dataelement;Drug with potential adverse effect;False;True;37
228_1_Data at hospital admission/inclusion;228;1;Data at hospital admission/inclusion;urn:osse-11:record:47:1;record;Visit Date;True;False;1
228_1_Data at hospital admission/inclusion;228;1;Data at hospital admission/inclusion;urn:osse-11:record:48:1;record;Alcohol consumption;False;False;2
228_1_Data at hospital admission/inclusion;228;1;Data at hospital admission/inclusion;urn:osse-11:dataelement:204:1;dataelement;Origin at the time of hospital admission;True;False;4
228_1_Data at hospital admission/inclusion;228;1;Data at hospital admission/inclusion;urn:osse-11:dataelement:205:1;dataelement;Site of hospital admission;True;False;5
228_1_Data at hospital admission/inclusion;228;1;Data at hospital admission/inclusion;urn:osse-11:dataelement:206:1;dataelement;Reason(s) for hospital admission;True;False;6
228_1_Data at hospital admission/inclusion;228;1;Data at hospital admission/inclusion;urn:osse-11:dataelement:207:1;dataelement;Main reason for hospital admission;True;False;7
228_2_Data at hospital admission/inclusion;228;2;Data at hospital admission/inclusion;urn:osse-11:record:47:1;record;Visit Date;True;False;1
228_2_Data at hospital admission/inclusion;228;2;Data at hospital admission/inclusion;urn:osse-11:record:48:1;record;Alcohol consumption;False;False;2
228_2_Data at hospital admission/inclusion;228;2;Data at hospital admission/inclusion;urn:osse-11:dataelement:204:1;dataelement;Origin at the time of hospital admission;True;False;4
228_2_Data at hospital admission/inclusion;228;2;Data at hospital admission/inclusion;urn:osse-11:dataelement:205:1;dataelement;Site of hospital admission;True;False;5
228_2_Data at hospital admission/inclusion;228;2;Data at hospital admission/inclusion;urn:osse-11:dataelement:206:1;dataelement;Reason(s) for hospital admission;True;False;6
228_2_Data at hospital admission/inclusion;228;2;Data at hospital admission/inclusion;urn:osse-11:dataelement:207:1;dataelement;Main reason for hospital admission;True;False;7
228_3_Data at visit;228;3;Data at visit;urn:osse-11:record:47:1;record;Visit Date;True;False;1
228_3_Data at visit;228;3;Data at visit;urn:osse-11:record:48:1;record;Alcohol consumption;False;False;2
228_3_Data at visit;228;3;Data at visit;urn:osse-11:dataelement:204:1;dataelement;Origin at the time of hospital admission;True;False;4
228_3_Data at visit;228;3;Data at visit;urn:osse-11:dataelement:205:1;dataelement;Site of hospital admission;True;False;5
228_3_Data at visit;228;3;Data at visit;urn:osse-11:dataelement:206:1;dataelement;Reason(s) for hospital admission;True;False;6
228_3_Data at visit;228;3;Data at visit;urn:osse-11:dataelement:207:1;dataelement;Main reason for hospital admission;True;False;7
229_1_Clinical features;229;1;Clinical features;urn:osse-11:record:49:1;record;1. Ascites;True;False;2
229_1_Clinical features;229;1;Clinical features;urn:osse-11:record:50:1;record;2. Hepatic encephalopathy;True;False;3
229_1_Clinical features;229;1;Clinical features;urn:osse-11:dataelement:122:1;dataelement;3. Gastrointestinal bleeding;True;False;4
229_1_Clinical features;229;1;Clinical features;urn:osse-11:record:51:1;record;4. HVPG: hepatic-venous-pressure-gradient;False;False;5
229_1_Clinical features;229;1;Clinical features;urn:osse-11:record:52:1;record;5. AKI (not caused by GIB);True;False;6
229_1_Clinical features;229;1;Clinical features;urn:osse-11:dataelement:219:1;dataelement;6. Bacterial infections;True;False;7
229_1_Clinical features;229;1;Clinical features;urn:osse-11:dataelement:220:1;dataelement;7. Fungal infection/Colonization;True;False;8
229_1_Clinical features;229;1;Clinical features;urn:osse-11:dataelement:221:1;dataelement;8. Viral infection;True;False;9
229_1_Clinical features;229;1;Clinical features;urn:osse-11:dataelement:222:1;dataelement;Viral infection ;False;True;10
229_1_Clinical features;229;1;Clinical features;urn:osse-11:dataelement:223:1;dataelement;9. Acute alcoholic-steatohepatitis (ASH);True;False;11
229_1_Clinical features;229;1;Clinical features;urn:osse-11:dataelement:224:1;dataelement;10. Acute viral hepatitis superimposed to cirrhosis (suspected/confirmed);True;False;12
229_1_Clinical features;229;1;Clinical features;urn:osse-11:dataelement:225:1;dataelement;11. Suspected drug-induced liver injury;True;False;13
229_1_Clinical features;229;1;Clinical features;urn:osse-11:record:53:1;record;12. Hepatocellular carcinoma;True;False;14
229_1_Clinical features;229;1;Clinical features;urn:osse-11:dataelement:227:1;dataelement;13. Other relevant clinical events;False;False;15
229_1_Clinical features;229;1;Clinical features;urn:osse-11:record:54:1;record;Glasgow Coma Scale;True;False;16
219_1_Visit 1;219;1;Visit 1;urn:osse-11:dataelement:10:1;dataelement;Date;False;False;1
219_1_Visit 1;219;1;Visit 1;urn:osse-11:dataelement:4:1;dataelement;Consent;True;False;2
219_1_Visit 1;219;1;Visit 1;urn:osse-11:record:1:1;record;Laboratory analysis;False;True;3
219_2_Visit 1;219;2;Visit 1;urn:osse-11:dataelement:10:1;dataelement;Date;False;False;1
219_2_Visit 1;219;2;Visit 1;urn:osse-11:dataelement:4:1;dataelement;Consent;True;False;2
219_2_Visit 1;219;2;Visit 1;urn:osse-11:record:1:1;record;Laboratory analysis;False;True;3
230_1_Physical examination;230;1;Physical examination;urn:osse-11:dataelement:232:1;dataelement;Physical examination date;True;False;1
230_1_Physical examination;230;1;Physical examination;urn:osse-11:dataelement:233:1;dataelement;Race;True;False;2
230_1_Physical examination;230;1;Physical examination;urn:osse-11:dataelement:234:1;dataelement;Weight (Kg);True;False;3
230_1_Physical examination;230;1;Physical examination;urn:osse-11:dataelement:235:1;dataelement;Height (cm);True;False;4
230_1_Physical examination;230;1;Physical examination;urn:osse-11:dataelement:236:1;dataelement;BMI;True;False;5
230_1_Physical examination;230;1;Physical examination;urn:osse-11:dataelement:237:1;dataelement;Flapping tremor;True;False;6
230_1_Physical examination;230;1;Physical examination;urn:osse-11:dataelement:67:1;dataelement;Systolic Blood Pressure;True;False;7
230_1_Physical examination;230;1;Physical examination;urn:osse-11:dataelement:67:1;dataelement;Systolic Blood Pressure;True;False;8
230_1_Physical examination;230;1;Physical examination;urn:osse-11:dataelement:69:1;dataelement;Mean Arterial Pressure ;True;False;9
230_1_Physical examination;230;1;Physical examination;urn:osse-11:dataelement:238:1;dataelement;Heart rate;True;False;10
230_1_Physical examination;230;1;Physical examination;urn:osse-11:dataelement:239:1;dataelement;Temperature;True;False;11
230_1_Physical examination;230;1;Physical examination;urn:osse-11:dataelement:240:1;dataelement;Respiratory rate;True;False;12
230_1_Physical examination;230;1;Physical examination;urn:osse-11:dataelement:73:1;dataelement;SpO2;True;False;13
230_1_Physical examination;230;1;Physical examination;urn:osse-11:dataelement:74:1;dataelement;Supplemental oxygen (including mechanical ventilation);True;False;14
230_1_Physical examination;230;1;Physical examination;urn:osse-11:dataelement:75:1;dataelement;FiO2;True;False;15
230_1_Physical examination;230;1;Physical examination;urn:osse-11:dataelement:76:1;dataelement;If Supplemental oxygen is yes;False;False;16
230_1_Physical examination;230;1;Physical examination;urn:osse-11:dataelement:77:1;dataelement;If Delivery Device-Type of Delivery device;False;False;17
230_1_Physical examination;230;1;Physical examination;urn:osse-11:dataelement:78:1;dataelement;If “Nasal catheter”- Flow (liters of O2/min):;False;False;18
230_1_Physical examination;230;1;Physical examination;urn:osse-11:dataelement:80:1;dataelement; If “Simple oxygen mask”- Flow (liters of O2/min);False;False;19
230_1_Physical examination;230;1;Physical examination;urn:osse-11:dataelement:81:1;dataelement;If “Monaghan mask (reservoir)”- Flow (liters of O2/min);False;False;20
230_1_Physical examination;230;1;Physical examination;urn:osse-11:dataelement:82:1;dataelement;If “Venturi mask”- Flow (liters of O2/min);False;False;21
230_1_Physical examination;230;1;Physical examination;urn:osse-11:dataelement:83:1;dataelement;If “High-flow nasal cannula”- Flow (liters of O2/min);False;False;22
230_1_Physical examination;230;1;Physical examination;urn:osse-11:dataelement:84:1;dataelement;If Mechanical ventilation-Reason for mechanical ventilation;False;False;23
230_1_Physical examination;230;1;Physical examination;urn:osse-11:dataelement:85:1;dataelement;Type of mechanical ventilation;False;False;24
230_1_Physical examination;230;1;Physical examination;urn:osse-11:dataelement:79:1;dataelement;FiO2;False;False;25
231_1_LABORATORY 1;231;1;LABORATORY 1;urn:osse-11:dataelement:241:1;dataelement;Has blood analysis been performed?;False;False;1
231_1_LABORATORY 1;231;1;LABORATORY 1;urn:osse-11:dataelement:242:1;dataelement;Date of Collection;False;False;2
231_1_LABORATORY 1;231;1;LABORATORY 1;urn:osse-11:dataelement:243:1;dataelement;Hemoglobin;False;False;5
231_1_LABORATORY 1;231;1;LABORATORY 1;urn:osse-11:dataelement:244:1;dataelement;Hematocrit;False;False;6
231_1_LABORATORY 1;231;1;LABORATORY 1;urn:osse-11:dataelement:245:1;dataelement;Leucocyte (Absolute);False;False;7
231_1_LABORATORY 1;231;1;LABORATORY 1;urn:osse-11:dataelement:246:1;dataelement;Leucocytes (%);False;False;8
231_1_LABORATORY 1;231;1;LABORATORY 1;urn:osse-11:dataelement:247:1;dataelement;Lymphocytes;False;False;9
231_1_LABORATORY 1;231;1;LABORATORY 1;urn:osse-11:dataelement:248:1;dataelement;Lymphocytes (%);False;False;10
231_1_LABORATORY 1;231;1;LABORATORY 1;urn:osse-11:dataelement:249:1;dataelement;Monocytes (Absolute);False;False;11
231_1_LABORATORY 1;231;1;LABORATORY 1;urn:osse-11:dataelement:250:1;dataelement;Monocytes (%);False;False;12
231_1_LABORATORY 1;231;1;LABORATORY 1;urn:osse-11:dataelement:251:1;dataelement;Neutrophils (Absolute);False;False;13
231_1_LABORATORY 1;231;1;LABORATORY 1;urn:osse-11:dataelement:252:1;dataelement;Immature neutrophils (%);False;False;14
231_1_LABORATORY 1;231;1;LABORATORY 1;urn:osse-11:dataelement:253:1;dataelement;Platelet count;False;False;15
231_1_LABORATORY 1;231;1;LABORATORY 1;urn:osse-11:dataelement:254:1;dataelement;Prothrombin time;False;False;16
231_1_LABORATORY 1;231;1;LABORATORY 1;urn:osse-11:dataelement:255:1;dataelement;Control prothrombin time;False;False;17
231_1_LABORATORY 1;231;1;LABORATORY 1;urn:osse-11:dataelement:256:1;dataelement;INR;False;False;18
231_1_LABORATORY 1;231;1;LABORATORY 1;urn:osse-11:dataelement:257:1;dataelement;Quick (%);False;False;19
231_1_LABORATORY 1;231;1;LABORATORY 1;urn:osse-11:dataelement:258:1;dataelement;ISI;False;False;20
231_1_LABORATORY 1;231;1;LABORATORY 1;urn:osse-11:dataelement:259:1;dataelement;Albumin;False;False;22
231_1_LABORATORY 1;231;1;LABORATORY 1;urn:osse-11:dataelement:260:1;dataelement;AST;False;False;23
231_1_LABORATORY 1;231;1;LABORATORY 1;urn:osse-11:dataelement:261:1;dataelement;ALT;False;False;24
231_1_LABORATORY 1;231;1;LABORATORY 1;urn:osse-11:dataelement:262:1;dataelement;Alkaline phosphatase;False;False;25
231_1_LABORATORY 1;231;1;LABORATORY 1;urn:osse-11:dataelement:263:1;dataelement;GGT;False;False;26
231_1_LABORATORY 1;231;1;LABORATORY 1;urn:osse-11:dataelement:264:1;dataelement;Total Bilirubin;False;False;27
231_1_LABORATORY 1;231;1;LABORATORY 1;urn:osse-11:dataelement:265:1;dataelement;Creatinine;False;False;28
231_1_LABORATORY 1;231;1;LABORATORY 1;urn:osse-11:dataelement:266:1;dataelement;Sodium;False;False;29
231_1_LABORATORY 1;231;1;LABORATORY 1;urn:osse-11:dataelement:267:1;dataelement;Potassium;False;False;30
231_1_LABORATORY 1;231;1;LABORATORY 1;urn:osse-11:dataelement:268:1;dataelement;Glucose;False;False;31
231_1_LABORATORY 1;231;1;LABORATORY 1;urn:osse-11:dataelement:269:1;dataelement;Total cholesterol;False;False;32
231_1_LABORATORY 1;231;1;LABORATORY 1;urn:osse-11:dataelement:270:1;dataelement;HDL-Cholesterol;False;False;33
231_1_LABORATORY 1;231;1;LABORATORY 1;urn:osse-11:dataelement:271:1;dataelement;LDL-Cholesterol;False;False;34
231_1_LABORATORY 1;231;1;LABORATORY 1;urn:osse-11:dataelement:272:1;dataelement;Triglycerides;False;False;35
231_1_LABORATORY 1;231;1;LABORATORY 1;urn:osse-11:dataelement:273:1;dataelement;C-reactive protein (CRP);False;False;36
231_1_LABORATORY 1;231;1;LABORATORY 1;urn:osse-11:dataelement:274:1;dataelement;Has urine analysis been performed?;False;False;38
231_1_LABORATORY 1;231;1;LABORATORY 1;urn:osse-11:dataelement:275:1;dataelement;Date of Collection;False;False;39
231_1_LABORATORY 1;231;1;LABORATORY 1;urn:osse-11:dataelement:276:1;dataelement;Leukocytes reagent strip result;False;False;41
231_1_LABORATORY 1;231;1;LABORATORY 1;urn:osse-11:dataelement:277:1;dataelement;Urine Albumin;False;False;42
231_1_LABORATORY 1;231;1;LABORATORY 1;urn:osse-11:dataelement:278:1;dataelement;Leukocytes per field;False;False;43
231_2_LABORATORY 1;231;2;LABORATORY 1;urn:osse-11:dataelement:241:1;dataelement;Has blood analysis been performed?;True;False;1
231_2_LABORATORY 1;231;2;LABORATORY 1;urn:osse-11:dataelement:242:1;dataelement;Date of Collection;False;False;2
231_2_LABORATORY 1;231;2;LABORATORY 1;urn:osse-11:dataelement:243:1;dataelement;Hemoglobin;False;False;5
231_2_LABORATORY 1;231;2;LABORATORY 1;urn:osse-11:dataelement:244:1;dataelement;Hematocrit;False;False;6
231_2_LABORATORY 1;231;2;LABORATORY 1;urn:osse-11:dataelement:245:1;dataelement;Leucocyte (Absolute);False;False;7
231_2_LABORATORY 1;231;2;LABORATORY 1;urn:osse-11:dataelement:246:1;dataelement;Leucocytes (%);False;False;8
231_2_LABORATORY 1;231;2;LABORATORY 1;urn:osse-11:dataelement:247:1;dataelement;Lymphocytes;False;False;9
231_2_LABORATORY 1;231;2;LABORATORY 1;urn:osse-11:dataelement:248:1;dataelement;Lymphocytes (%);False;False;10
231_2_LABORATORY 1;231;2;LABORATORY 1;urn:osse-11:dataelement:249:1;dataelement;Monocytes (Absolute);False;False;11
231_2_LABORATORY 1;231;2;LABORATORY 1;urn:osse-11:dataelement:250:1;dataelement;Monocytes (%);False;False;12
231_2_LABORATORY 1;231;2;LABORATORY 1;urn:osse-11:dataelement:251:1;dataelement;Neutrophils (Absolute);False;False;13
231_2_LABORATORY 1;231;2;LABORATORY 1;urn:osse-11:dataelement:252:1;dataelement;Immature neutrophils (%);False;False;14
231_2_LABORATORY 1;231;2;LABORATORY 1;urn:osse-11:dataelement:253:1;dataelement;Platelet count;False;False;15
231_2_LABORATORY 1;231;2;LABORATORY 1;urn:osse-11:dataelement:254:1;dataelement;Prothrombin time;False;False;16
231_2_LABORATORY 1;231;2;LABORATORY 1;urn:osse-11:dataelement:255:1;dataelement;Control prothrombin time;False;False;17
